,title,insta_handle,no_posts,followers,following,bio,posts
0,Jordan Poole 🥷,jordan_poole,18,720000,284,Jordan Poole 🥷,"[{'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/280157920_3239392846289939_4785089293274034013_n.jpg?stp=c0.874.2252.2252a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9UejsCr7vLwAX8edJ-d&tn=_J_0JcCnd22Hwil1&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT_wjtFt0D4mdmPsD5VaAIT2XpzL27xHPARDTDWx408KYA&oe=627D2886&_nc_sid=7bff83': {'post_date': '2022-05-10T01:20:06.000Z', 'post_bio': 'Round ✌🏽: Game 3', 'post_hashtags': ['#PooleParty', '#dubnation💙💛'], 'likes': 78943, 'type': 'video/mp4'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/279525840_321588029935277_6249648824284444461_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=wyM45qJcG78AX-N7zwl&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT8KdDiy1a3HtS0TU3ggZsIBF_rV0qezsxlDUPzyH3bHkw&oe=62812BA8&_nc_sid=7bff83': {'post_date': '2022-05-01T16:46:29.000Z', 'post_bio': 'Round 1: Complete ➡️', 'post_hashtags': [], 'likes': 174920, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/279068278_3045499759001076_266368048954807919_n.jpg?stp=c0.656.1694.1694a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sodAjDSVWg0AX9CUSE7&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9hNo6sxqv1N7__-gO8eu7mheZymdqaiRVk-6yuSPUrHA&oe=627D22BA&_nc_sid=7bff83': {'post_date': '2022-04-24T16:07:48.000Z', 'post_bio': 'Game 2.', 'post_hashtags': [], 'likes': 101199, 'type': 'video/mp4'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/278702277_686859009252319_8399209489250821349_n.jpg?stp=c0.985.2542.2542a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=JvavtlkKkkwAX9Q6kdZ&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT_7SRhTN_sxwHNCANqDH9Bwd43a_4rRb-9fHWuwU_Al8g&oe=627CE5BB&_nc_sid=7bff83': {'post_date': '2022-04-18T19:50:46.000Z', 'post_bio': 'Game 1', 'post_hashtags': [], 'likes': 99820, 'type': 'video/mp4'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/278636156_296629852619452_4068989690681482465_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=eOLj6LNmE7QAX9_519v&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9OAyEFLeUzt4yPQNyWEB5Go_JIxOVEr8zh8i_Ar2jZ_A&oe=627CD017&_nc_sid=7bff83': {'post_date': '2022-04-16T01:44:51.000Z', 'post_bio': 'Year 3: regular season recap 🥷', 'post_hashtags': ['#MIPSZN', '#DIFFERENT', '#PooleParty💦3'], 'likes': 102477, 'type': 'video/mp4'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/278538247_764706381355460_5459238382542020053_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=kEFgLgu1qyQAX9guF_h&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT8s7CvGmKrmDyO4BBucGvOYxurUfGhl94mEd3u1kAGpJg&oe=6281F1CA&_nc_sid=7bff83': {'post_date': '2022-04-15T01:15:44.000Z', 'post_bio': 'The Bay 📍🏊🏽\u200d♂️', 'post_hashtags': ['#3'], 'likes': 102755, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/278457158_665566571168184_219371875386917196_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=L0sZnS4ETYUAX8nOyAq&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT8XX4bVlqJf5ku1plf3VflvxaOsIGxt_9OXnUdKwlGLbA&oe=62825E99&_nc_sid=7bff83': {'post_date': '2022-04-15T01:00:46.000Z', 'post_bio': 'The Bay 📍🌉', 'post_hashtags': [], 'likes': 101500, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/278048891_314150977325901_5550235381846523412_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=AL0wvAcmENwAX_BLT78&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT_Wn4smgWoJezfLzTI-cb4e7686uXoL01itZg3xYJZaxA&oe=628156C2&_nc_sid=7bff83': {'post_date': '2022-04-09T22:42:57.000Z', 'post_bio': 'Game 78 of 82\n\nProtect your valuables 🔒', 'post_hashtags': ['#dubnation', '#pooleparty'], 'likes': 76769, 'type': 'photo'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/277698081_1348793415633556_8996502329905448281_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=gczz-CQs3ZAAX_-WkHh&tn=_J_0JcCnd22Hwil1&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-Kk83HH9Wt0kH3PLqlgkhwRj7245FqaQaH9IGkeJcoEw&oe=628212BF&_nc_sid=7bff83': {'post_date': '2022-03-31T00:16:09.000Z', 'post_bio': 'Game 68 of 82\n\n🦌', 'post_hashtags': [], 'likes': 79658, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/276111207_152260183910890_1193338803901632313_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=H_tvXd_SCeMAX83x6F1&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT_Qm_weZCfM0TJWiPrdoFkDnJK4q1RKLs95n5Z5Agcv5Q&oe=6281DCA4&_nc_sid=7bff83': {'post_date': '2022-03-20T22:02:28.000Z', 'post_bio': 'Game 70 of 82\n\n(ye)llowstone National Park 🏞', 'post_hashtags': [], 'likes': 82631, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/274610868_430295638891426_8114218157465452411_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ddl2Tb144rEAX9FHMG9&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-fIvQGqEg7NSOUioEyxU7KyiXrEBYT04N5V7dCZfnMDQ&oe=6282B07B&_nc_sid=7bff83': {'post_date': '2022-02-25T00:59:06.000Z', 'post_bio': 'Game 60 of 82\n\n6am🌅', 'post_hashtags': [], 'likes': 63505, 'type': 'photo'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/273423344_3045911875650892_201643672952207176_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=CxG-jdb1Y_YAX_GJGW0&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-YGkz7AHUzwMxeCWsvJxWmSOkpJSkT33GHJIr3gKokHA&oe=6281C942&_nc_sid=7bff83': {'post_date': '2022-02-08T00:46:29.000Z', 'post_bio': 'Game 54 of 82\n\n“I need a spice girl, zig-ah zig-ah”', 'post_hashtags': [], 'likes': 97167, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/272898109_1347158769058127_6399971016192810255_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=yRQmL5ejYS4AX8to_an&tn=_J_0JcCnd22Hwil1&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8Ehn7MnKGjNjDdOV-IlIgDjdkrAw_UqGVQpD0IMfd6eQ&oe=6281DABE&_nc_sid=86f79a': {'post_date': '2022-01-29T19:43:27.000Z', 'post_bio': '47 of 82 🦩', 'post_hashtags': ['#sunk'], 'likes': 71312, 'type': 'photo'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/269657796_653611212301264_6405643981747021986_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=RfaRKXbXhb0AX_O2D-J&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9QtzsL2JbFcWV9SDu3KibQHdwv67zeHnRDK71EN6qdvA&oe=628260A2&_nc_sid=86f79a': {'post_date': '2021-12-20T19:15:00.000Z', 'post_bio': '25 of 82\n\nYour favorite Christmas movie 🎄', 'post_hashtags': [], 'likes': 51264, 'type': 'photo'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/266583263_585550089398032_6383539224763684611_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=6ZLmTgebM4QAX8_FXnW&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9KB7Xs-LVRfGvBWgPR5zS8n35nYikyqAVdOrb2yXcesQ&oe=6281D8AA&_nc_sid=86f79a': {'post_date': '2021-12-11T00:28:32.000Z', 'post_bio': '24 of 82\n\nBlue riding hood 🪣 p.s. Skinny bones has a flame thrower 🎯', 'post_hashtags': [], 'likes': 86943, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/258235636_183249373930811_5977594298311108294_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jwL2-cswqZcAX-ozN7q&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9QHJIC1NCollm587JSOPMfIsF825iTtoorPZvSPcYnlg&oe=628107EF&_nc_sid=86f79a': {'post_date': '2021-11-18T19:30:24.000Z', 'post_bio': '12 of 82 🚩🐂', 'post_hashtags': [], 'likes': 101790, 'type': 'photo'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/247471262_579227663340026_7408382545259053620_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=102&_nc_ohc=xh8AWxScCnsAX9Vx0do&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-e_-0qH8cd5tpRsx2QML5vNzpT2K6uo8T1T6xY8y0cmg&oe=62816957&_nc_sid=86f79a': {'post_date': '2021-10-23T16:39:07.000Z', 'post_bio': '2 of 82 📘\n\n30 - Legendary performance yet again', 'post_hashtags': [], 'likes': 106965, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/247130564_591018575426505_3869927159703098782_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=P67jSEPRN3EAX9mYIVT&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8KQHUJz1OteBB70Fm9zqkEzKhYXqFf3UL_h9CMFBi3tQ&oe=6282A9FE&_nc_sid=86f79a': {'post_date': '2021-10-21T23:38:35.000Z', 'post_bio': 'Year 3: 1 of 82', 'post_hashtags': [], 'likes': 112621, 'type': 'photo'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/280157920_3239392846289939_4785089293274034013_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9UejsCr7vLwAX8edJ-d&tn=_J_0JcCnd22Hwil1&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjgzNDcyNDg3ODk4NzMyODU1MQ%3D%3D.2-ccb7-4&oh=00_AT-UO2heCPzLc2AP7agSUiOgHwub6700Q5WulhOiAT966Q&oe=62826E86&_nc_sid=30a2ef': {'post_date': '2022-05-10T01:20:06.000Z', 'post_bio': 'Round ✌🏽: Game 3', 'post_hashtags': ['#PooleParty', '#dubnation💙💛'], 'likes': 78943, 'type': 'video/mp4'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/279068278_3045499759001076_266368048954807919_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sodAjDSVWg0AX9CUSE7&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjgyMzU3Mzg5NDgxNDkxODA1MA%3D%3D.2-ccb7-4&oh=00_AT9lFtp8mabWMAHch4iWl0ARvGBhCm1saCAeQiEyH1EVDA&oe=628268BA&_nc_sid=30a2ef': {'post_date': '2022-04-24T16:07:48.000Z', 'post_bio': 'Game 2.', 'post_hashtags': [], 'likes': 101199, 'type': 'video/mp4'}}, {'https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/278702277_686859009252319_8399209489250821349_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=JvavtlkKkkwAX9Q6kdZ&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjgxOTMzNzk1MDA0MTYwMzcxNzE0MzY4OTMzNDM0MzA1Njc%3D.2-ccb7-4&oh=00_AT9pL6d6KLbxUKbi9zya_2RcevilK-x7hSTUOUaN5Z-IBw&oe=628182FB&_nc_sid=30a2ef': {'post_date': '2022-04-18T19:50:46.000Z', 'post_bio': 'Game 1', 'post_hashtags': ['#pooleparty'], 'likes': 99820, 'type': 'video/mp4'}}, {'https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/278636156_296629852619452_4068989690681482465_n.jpg?stp=dst-jpg_e15_p640x640&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=eOLj6LNmE7QAX9_519v&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjgxNzM0Mjc2NzQzNzkxNTU4OA%3D%3D.2-ccb7-4&oh=00_AT-lUqbZd8uGRBtmYEGO40nqvHutK76otJBzTQE1uUQWAQ&oe=62816D57&_nc_sid=30a2ef': {'post_date': '2022-04-16T01:44:51.000Z', 'post_bio': 'Year 3: regular season recap 🥷', 'post_hashtags': ['#MIPSZN', '#DIFFERENT', '#PooleParty💦3'], 'likes': 102477, 'type': 'video/mp4'}}]"
