date,insta_handle,likes,likes_nan,momentum_absolute,momentum_relative,date_string,percentile_rma,percentile_relmomentum
2020-08-14 00:00:00+00:00,giannis_an34,86600.76666666666,519604.6,,,2020-08-14 ,54.79423218608567,
2020-08-15 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-15 ,53.43121776655089,
2020-08-16 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-16 ,53.43121776655089,
2020-08-17 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-17 ,53.43121776655089,
2020-08-18 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-18 ,53.43121776655089,
2020-08-19 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-19 ,53.43121776655089,
2020-08-20 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-20 ,53.43121776655089,
2020-08-21 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-21 ,53.43121776655089,
2020-08-22 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-22 ,53.43121776655089,
2020-08-23 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-23 ,53.43121776655089,
2020-08-24 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-24 ,53.43121776655089,
2020-08-25 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-25 ,53.43121776655089,
2020-08-26 00:00:00+00:00,giannis_an34,90228.0,507532.5,,,2020-08-26 ,53.43121776655089,
2020-08-27 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-08-27 ,52.18924323755394,
2020-08-28 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-08-28 ,52.18924323755394,
2020-08-29 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-08-29 ,52.18924323755394,
2020-08-30 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-08-30 ,52.18924323755394,
2020-08-31 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-08-31 ,52.18924323755394,
2020-09-01 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-01 ,52.18924323755394,
2020-09-02 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-02 ,52.18924323755394,
2020-09-03 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-03 ,52.18924323755394,
2020-09-04 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-04 ,52.18924323755394,
2020-09-05 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-05 ,52.18924323755394,
2020-09-06 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,,,2020-09-06 ,52.18924323755394,
2020-09-07 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,-28106.238562091545,-0.05340508457228547,2020-09-07 ,52.18924323755394,28.039153773287023
2020-09-08 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,-30687.941176470544,-0.058025968120892626,2020-09-08 ,52.18924323755394,27.39185348910641
2020-09-09 00:00:00+00:00,giannis_an34,94100.23333333334,498177.70588235295,-30687.941176470544,-0.058025968120892626,2020-09-09 ,52.18924323755394,27.39185348910641
2020-09-10 00:00:00+00:00,giannis_an34,87701.32222222222,493319.9375,-35545.709558823495,-0.06721122794891969,2020-09-10 ,51.662982843911166,26.165666771918744
2020-09-11 00:00:00+00:00,giannis_an34,87701.32222222222,493319.9375,-33456.5,-0.0635117625206993,2020-09-11 ,51.662982843911166,26.91821913482791
2020-09-12 00:00:00+00:00,giannis_an34,87701.32222222222,493319.9375,-33456.5,-0.0635117625206993,2020-09-12 ,51.662982843911166,26.91821913482791
2020-09-13 00:00:00+00:00,giannis_an34,87701.32222222222,493319.9375,-26284.662499999977,-0.05058589261911842,2020-09-13 ,51.662982843911166,28.470687296074097
2020-09-14 00:00:00+00:00,giannis_an34,100377.75555555556,531411.6470588235,23879.147058823495,0.047049493498098144,2020-09-14 ,55.82043995368908,46.89506367750763
2020-09-15 00:00:00+00:00,giannis_an34,100377.75555555556,531411.6470588235,23879.147058823495,0.047049493498098144,2020-09-15 ,55.82043995368908,46.89506367750763
2020-09-16 00:00:00+00:00,giannis_an34,100377.75555555556,531411.6470588235,23879.147058823495,0.047049493498098144,2020-09-16 ,55.82043995368908,46.89506367750763
2020-09-17 00:00:00+00:00,giannis_an34,100377.75555555556,531411.6470588235,23879.147058823495,0.047049493498098144,2020-09-17 ,55.82043995368908,46.89506367750763
2020-09-18 00:00:00+00:00,giannis_an34,109063.42777777778,545317.1388888889,37784.638888888876,0.07444772283329418,2020-09-18 ,56.362488159141144,50.784127986527736
2020-09-19 00:00:00+00:00,giannis_an34,109063.42777777778,545317.1388888889,37784.638888888876,0.07444772283329418,2020-09-19 ,56.362488159141144,50.784127986527736
2020-09-20 00:00:00+00:00,giannis_an34,109063.42777777778,545317.1388888889,37784.638888888876,0.07444772283329418,2020-09-20 ,56.362488159141144,50.784127986527736
2020-09-21 00:00:00+00:00,giannis_an34,104691.03333333334,554246.6470588235,46714.147058823495,0.09204168611630485,2020-09-21 ,56.67824439532681,53.17335017366593
2020-09-22 00:00:00+00:00,giannis_an34,104691.03333333334,554246.6470588235,46714.147058823495,0.09204168611630485,2020-09-22 ,56.67824439532681,53.17335017366593
2020-09-23 00:00:00+00:00,giannis_an34,104691.03333333334,554246.6470588235,46714.147058823495,0.09204168611630485,2020-09-23 ,56.67824439532681,53.17335017366593
2020-09-24 00:00:00+00:00,giannis_an34,102866.47777777778,578623.9375,71091.4375,0.14007268007467502,2020-09-24 ,57.65708872750237,58.42016629828439
2020-09-25 00:00:00+00:00,giannis_an34,102866.47777777778,578623.9375,71091.4375,0.14007268007467502,2020-09-25 ,57.65708872750237,58.42016629828439
2020-09-26 00:00:00+00:00,giannis_an34,102866.47777777778,578623.9375,80446.23161764705,0.16148099496978455,2020-09-26 ,57.65708872750237,60.119987369750554
2020-09-27 00:00:00+00:00,giannis_an34,102866.47777777778,578623.9375,80446.23161764705,0.16148099496978455,2020-09-27 ,57.65708872750237,60.119987369750554
2020-09-28 00:00:00+00:00,giannis_an34,102866.47777777778,578623.9375,80446.23161764705,0.16148099496978455,2020-09-28 ,57.65708872750237,60.119987369750554
2020-09-29 00:00:00+00:00,giannis_an34,105010.85555555555,555939.8235294118,57762.117647058854,0.11594681368720192,2020-09-29 ,56.804546889801074,55.941479844226926
2020-09-30 00:00:00+00:00,giannis_an34,108427.13333333333,542135.6666666666,43957.96078431368,0.08823751096299472,2020-09-30 ,56.27302389222187,52.694453215451006
2020-10-01 00:00:00+00:00,giannis_an34,108427.13333333333,542135.6666666666,43957.96078431368,0.08823751096299472,2020-10-01 ,56.27302389222187,52.694453215451006
2020-10-02 00:00:00+00:00,giannis_an34,114886.64444444445,544199.8947368421,46022.188854489184,0.09238106866499872,2020-10-02 ,56.30986211977687,53.23650142090306
2020-10-03 00:00:00+00:00,giannis_an34,114886.64444444445,544199.8947368421,46022.188854489184,0.09238106866499872,2020-10-03 ,56.30986211977687,53.23650142090306
2020-10-04 00:00:00+00:00,giannis_an34,114886.64444444445,544199.8947368421,46022.188854489184,0.09238106866499872,2020-10-04 ,56.30986211977687,53.23650142090306
2020-10-05 00:00:00+00:00,giannis_an34,119426.03333333334,537417.15,39239.44411764707,0.07876595771813533,2020-10-05 ,56.06778233870119,51.53141774550048
2020-10-06 00:00:00+00:00,giannis_an34,119426.03333333334,537417.15,39239.44411764707,0.07876595771813533,2020-10-06 ,56.06778233870119,51.53141774550048
2020-10-07 00:00:00+00:00,giannis_an34,119426.03333333334,537417.15,39239.44411764707,0.07876595771813533,2020-10-07 ,56.06778233870119,51.53141774550048
2020-10-08 00:00:00+00:00,giannis_an34,114191.95555555556,540909.2631578947,42731.55727554177,0.08577573177398072,2020-10-08 ,56.20987264498474,52.44184822650247
2020-10-09 00:00:00+00:00,giannis_an34,114191.95555555556,540909.2631578947,42731.55727554177,0.08577573177398072,2020-10-09 ,56.20987264498474,52.44184822650247
2020-10-10 00:00:00+00:00,giannis_an34,122568.1888888889,551556.85,58236.91249999998,0.11805100113149182,2020-10-10 ,56.50984106936112,56.13093358593832
2020-10-11 00:00:00+00:00,giannis_an34,118422.46666666666,532901.1,39581.16249999998,0.08023426480710599,2020-10-11 ,55.846752973371224,51.76297231870329
2020-10-12 00:00:00+00:00,giannis_an34,130149.84444444445,557785.0476190476,64465.110119047575,0.1306760688524728,2020-10-12 ,56.83612251341964,57.60446268813809
2020-10-13 00:00:00+00:00,giannis_an34,129749.75555555556,556070.380952381,62750.44345238095,0.12720029879672348,2020-10-13 ,56.825597305546786,57.04662667087675
2020-10-14 00:00:00+00:00,giannis_an34,123965.3111111111,557843.9,26432.252941176528,0.04973969442986383,2020-10-14 ,56.8466477212925,47.3634354278497
2020-10-15 00:00:00+00:00,giannis_an34,127378.34444444445,545907.1904761905,14495.543417367036,0.027277428896402195,2020-10-15 ,56.38880117882328,44.2532365014209
2020-10-16 00:00:00+00:00,giannis_an34,127378.34444444445,545907.1904761905,14495.543417367036,0.027277428896402195,2020-10-16 ,56.38880117882328,44.2532365014209
2020-10-17 00:00:00+00:00,giannis_an34,121920.95,548644.275,17232.627941176528,0.03242802079433724,2020-10-17 ,56.4677402378697,45.026839280075784
2020-10-18 00:00:00+00:00,giannis_an34,116688.60555555555,552735.5,7418.361111111124,0.013603755653501755,2020-10-18 ,56.64140616777181,41.30091569308494
2020-10-19 00:00:00+00:00,giannis_an34,116688.60555555555,552735.5,7418.361111111124,0.013603755653501755,2020-10-19 ,56.64140616777181,41.30091569308494
2020-10-20 00:00:00+00:00,giannis_an34,116688.60555555555,552735.5,7418.361111111124,0.013603755653501755,2020-10-20 ,56.64140616777181,41.30091569308494
2020-10-21 00:00:00+00:00,giannis_an34,116688.60555555555,552735.5,-1511.1470588234952,-0.002726488408802433,2020-10-21 ,56.64140616777181,36.17513945900431
2020-10-22 00:00:00+00:00,giannis_an34,120920.25,544141.125,-10105.522058823495,-0.01823289705485755,2020-10-22 ,56.288811704031154,33.15440479949479
2020-10-23 00:00:00+00:00,giannis_an34,118749.42777777778,534372.425,-19874.22205882345,-0.035858082614100416,2020-10-23 ,55.85727818124408,30.396800336806653
2020-10-24 00:00:00+00:00,giannis_an34,122579.00555555556,525338.5952380953,-53285.342261904734,-0.09208976471338041,2020-10-24 ,55.22576570887275,22.018734870013684
2020-10-25 00:00:00+00:00,giannis_an34,119059.9388888889,535769.725,-42854.21250000002,-0.07406228764948049,2020-10-25 ,55.867803389116936,25.00789390590464
2020-10-26 00:00:00+00:00,giannis_an34,122122.4388888889,523381.88095238095,-55242.05654761905,-0.09547143311474053,2020-10-26 ,54.94158509630565,21.671403010209453
2020-10-27 00:00:00+00:00,giannis_an34,120803.75,517730.35714285716,-60893.58035714284,-0.10523861252653903,2020-10-27 ,54.69950531522998,20.418903273339648
2020-10-28 00:00:00+00:00,giannis_an34,125031.39444444445,511492.0681818182,-67131.86931818182,-0.11601986189550242,2020-10-28 ,53.77328702241869,18.8927481317756
2020-10-29 00:00:00+00:00,giannis_an34,127384.30555555556,498460.32608695654,-57479.497442455264,-0.10339158126421633,2020-10-29 ,52.27344490053679,20.65045784654247
2020-10-30 00:00:00+00:00,giannis_an34,127384.30555555556,498460.32608695654,-43675.340579710086,-0.0805616440037028,2020-10-30 ,52.27344490053679,23.93432270287338
2020-10-31 00:00:00+00:00,giannis_an34,118439.50555555556,484525.25,-57610.41666666663,-0.10626568257514872,2020-10-31 ,51.01568255973056,20.261025155246816
2020-11-01 00:00:00+00:00,giannis_an34,126993.12777777777,496929.6304347826,-47270.26430205954,-0.08686195046935455,2020-11-01 ,51.815598358067575,23.039680033680664
2020-11-02 00:00:00+00:00,giannis_an34,120892.00555555556,494558.20454545453,-49641.690191387606,-0.09121958800707368,2020-11-02 ,51.710346279339014,22.060835701505106
2020-11-03 00:00:00+00:00,giannis_an34,126755.5611111111,496000.02173913043,-48199.872997711704,-0.08857016229490386,2020-11-03 ,51.75244711083044,22.8186506683507
2020-11-04 00:00:00+00:00,giannis_an34,126755.5611111111,496000.02173913043,-41417.12826086959,-0.07706700141755728,2020-11-04 ,51.75244711083044,24.423744868961162
2020-11-05 00:00:00+00:00,giannis_an34,126755.5611111111,496000.02173913043,-41417.12826086959,-0.07706700141755728,2020-11-05 ,51.75244711083044,24.423744868961162
2020-11-06 00:00:00+00:00,giannis_an34,127928.20555555556,500588.6304347826,-36828.51956521743,-0.06852873892323204,2020-11-06 ,52.42606041469319,25.976213030207347
2020-11-07 00:00:00+00:00,giannis_an34,123532.33888888889,505359.5681818182,-35549.69497607654,-0.0657221042371008,2020-11-07 ,52.836543521734555,26.48142300810441
2020-11-08 00:00:00+00:00,giannis_an34,127590.70555555556,499267.97826086957,-41641.28489702515,-0.07698386352993516,2020-11-08 ,52.320808335964635,24.4500578886433
2020-11-09 00:00:00+00:00,giannis_an34,127590.70555555556,499267.97826086957,-52288.87173913041,-0.09480232498087987,2020-11-09 ,52.320808335964635,21.776655088938007
2020-11-10 00:00:00+00:00,giannis_an34,127590.70555555556,499267.97826086957,-33633.12173913041,-0.06311325260752963,2020-11-10 ,52.320808335964635,26.955057362382906
2020-11-11 00:00:00+00:00,giannis_an34,127590.70555555556,499267.97826086957,-58517.06935817801,-0.10490971317349405,2020-11-11 ,52.320808335964635,20.46100410483107
2020-11-12 00:00:00+00:00,giannis_an34,127590.70555555556,499267.97826086957,-56802.40269151138,-0.10214966421017783,2020-11-12 ,52.320808335964635,20.787285548889592
2020-11-13 00:00:00+00:00,giannis_an34,135659.48333333334,508723.0625,-49120.83750000002,-0.08805480798481442,2020-11-13 ,53.63645932007157,22.923902747079254
2020-11-14 00:00:00+00:00,giannis_an34,138347.80555555556,518804.2708333333,-27102.919642857218,-0.04964748608498004,2020-11-14 ,54.76791916640354,28.633828018103358
2020-11-15 00:00:00+00:00,giannis_an34,138347.80555555556,518804.2708333333,-27102.919642857218,-0.04964748608498004,2020-11-15 ,54.76791916640354,28.633828018103358
2020-11-16 00:00:00+00:00,giannis_an34,142463.18333333332,512867.46,-35776.815,-0.06520949298158629,2020-11-16 ,54.03115461530365,26.57614987896011
2020-11-17 00:00:00+00:00,giannis_an34,142463.18333333332,512867.46,-39868.03999999998,-0.07212860400679888,2020-11-17 ,54.03115461530365,25.271024102726027
2020-11-18 00:00:00+00:00,giannis_an34,142463.18333333332,512867.46,-39868.03999999998,-0.07212860400679888,2020-11-18 ,54.03115461530365,25.271024102726027
2020-11-19 00:00:00+00:00,giannis_an34,142463.18333333332,512867.46,-39868.03999999998,-0.07212860400679888,2020-11-19 ,54.03115461530365,25.271024102726027
2020-11-20 00:00:00+00:00,giannis_an34,149515.75555555554,517554.53846153844,-35180.96153846156,-0.0636488185370065,2020-11-20 ,54.35217345542574,26.88138090727292
2020-11-21 00:00:00+00:00,giannis_an34,154588.96666666667,515296.55555555556,-28844.569444444438,-0.053009353859156366,2020-11-21 ,54.225870960951475,28.154931059888433
2020-11-22 00:00:00+00:00,giannis_an34,159788.52222222224,513605.96428571426,-20766.460714285786,-0.03886140029453388,2020-11-22 ,54.10483107041364,29.617934954215347
2020-11-23 00:00:00+00:00,giannis_an34,159788.52222222224,513605.96428571426,-11732.630952381005,-0.0223334646620881,2020-11-23 ,54.10483107041364,32.48079149563204
2020-11-24 00:00:00+00:00,giannis_an34,159788.52222222224,513605.96428571426,-22163.760714285716,-0.04136807228942568,2020-11-24 ,54.10483107041364,29.312703925902536
2020-11-25 00:00:00+00:00,giannis_an34,159788.52222222224,513605.96428571426,-9775.916666666686,-0.018678362821574507,2020-11-25 ,54.10483107041364,33.091253552257655
2020-11-26 00:00:00+00:00,giannis_an34,159830.6,513741.21428571426,-3989.1428571428987,-0.007705058824746828,2020-11-26 ,54.14693190190506,35.21734554257446
2020-11-27 00:00:00+00:00,giannis_an34,159830.6,513741.21428571426,2249.1461038960842,0.00439722577104869,2020-11-27 ,54.14693190190506,39.55373118619093
2020-11-28 00:00:00+00:00,giannis_an34,163061.5,506052.9310344828,7592.604947526241,0.015232114874879146,2020-11-28 ,52.910219976844544,41.65877276076203
2020-11-29 00:00:00+00:00,giannis_an34,168775.85555555555,506327.56666666665,7867.240579710109,0.015783082761009284,2020-11-29 ,52.94179560046311,41.869276918219136
2020-11-30 00:00:00+00:00,giannis_an34,168775.85555555555,506327.56666666665,21802.31666666665,0.044997276543723264,2020-11-30 ,52.94179560046311,46.59509525313125
2020-12-01 00:00:00+00:00,giannis_an34,168775.85555555555,506327.56666666665,9397.936231884058,0.018912006160030036,2020-12-01 ,52.94179560046311,42.732343963793284
2020-12-02 00:00:00+00:00,giannis_an34,173632.2888888889,504093.7419354839,9535.537390029349,0.01928092043037362,2020-12-02 ,52.78391748237028,42.753394379538996
2020-12-03 00:00:00+00:00,giannis_an34,173632.2888888889,504093.7419354839,8093.720196353446,0.016317983551642486,2020-12-03 ,52.78391748237028,41.99031680875697
2020-12-04 00:00:00+00:00,giannis_an34,173632.2888888889,504093.7419354839,8093.720196353446,0.016317983551642486,2020-12-04 ,52.78391748237028,41.99031680875697
2020-12-05 00:00:00+00:00,giannis_an34,180069.7888888889,506446.28125,10446.259510869568,0.0210610061552855,2020-12-05 ,52.99442163982739,43.09020103147037
2020-12-06 00:00:00+00:00,giannis_an34,186888.36666666667,509695.54545454547,9106.915019762877,0.018192412823785337,2020-12-06 ,53.70487317124513,42.448163351226185
2020-12-07 00:00:00+00:00,giannis_an34,186888.36666666667,509695.54545454547,4335.977272727294,0.008579984521372111,2020-12-07 ,53.70487317124513,40.469424271129355
2020-12-08 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,13307.404092071636,0.026653830550932036,2020-12-08 ,53.90485212082939,44.132196610883064
2020-12-09 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,13307.404092071636,0.026653830550932036,2020-12-09 ,53.90485212082939,44.132196610883064
2020-12-10 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,13307.404092071636,0.026653830550932036,2020-12-10 ,53.90485212082939,44.132196610883064
2020-12-11 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,13307.404092071636,0.026653830550932036,2020-12-11 ,53.90485212082939,44.132196610883064
2020-12-12 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,13307.404092071636,0.026653830550932036,2020-12-12 ,53.90485212082939,44.132196610883064
2020-12-13 00:00:00+00:00,giannis_an34,193639.5888888889,512575.3823529412,3852.319852941204,0.007572528428355268,2020-12-13 ,53.90485212082939,40.332596568782236
2020-12-14 00:00:00+00:00,giannis_an34,180963.15555555557,493535.8787878788,-25268.39204545453,-0.0487050578918076,2020-12-14 ,51.68929586359331,28.72329228502263
2020-12-15 00:00:00+00:00,giannis_an34,193642.67777777778,512583.5588235294,-6220.712009803916,-0.011990479569128932,2020-12-15 ,53.95221555625724,34.259551626144614
2020-12-16 00:00:00+00:00,giannis_an34,193642.67777777778,512583.5588235294,-283.9011764706229,-0.0005535566176700367,2020-12-16 ,53.95221555625724,36.780338911693505
2020-12-17 00:00:00+00:00,giannis_an34,193642.67777777778,512583.5588235294,-283.9011764706229,-0.0005535566176700367,2020-12-17 ,53.95221555625724,36.780338911693505
2020-12-18 00:00:00+00:00,giannis_an34,184957.00555555554,504428.19696969696,-8439.26303030306,-0.016455056498033742,2020-12-18 ,52.82075570992527,33.44384801599831
2020-12-19 00:00:00+00:00,giannis_an34,184957.00555555554,504428.19696969696,-8439.26303030306,-0.016455056498033742,2020-12-19 ,52.82075570992527,33.44384801599831
2020-12-20 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-13539.406108597235,-0.026160346596213652,2020-12-20 ,52.72076623513314,32.0176823492264
2020-12-21 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-11281.423202614358,-0.021893069303464567,2020-12-21 ,52.72076623513314,32.55446795074203
2020-12-22 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9590.831932773057,-0.018673521336753336,2020-12-22 ,52.72076623513314,33.1175665719398
2020-12-23 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9590.831932773057,-0.018673521336753336,2020-12-23 ,52.72076623513314,33.1175665719398
2020-12-24 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9590.831932773057,-0.018673521336753336,2020-12-24 ,52.72076623513314,33.1175665719398
2020-12-25 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9590.831932773057,-0.018673521336753336,2020-12-25 ,52.72076623513314,33.1175665719398
2020-12-26 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9726.081932773057,-0.018931870097858162,2020-12-26 ,52.72076623513314,33.05441532470266
2020-12-27 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-9726.081932773057,-0.018931870097858162,2020-12-27 ,52.72076623513314,33.05441532470266
2020-12-28 00:00:00+00:00,giannis_an34,190405.71666666667,504015.1323529412,-2037.7986815415788,-0.00402684888589791,2020-12-28 ,52.72076623513314,35.827807599200085
2020-12-29 00:00:00+00:00,giannis_an34,188261.3388888889,513440.01515151514,7112.448484848486,0.014047128683259828,2020-12-29 ,54.0785180507315,41.40616777181349
2020-12-30 00:00:00+00:00,giannis_an34,184845.0611111111,519876.734375,13549.167708333349,0.026759687997104938,2020-12-30 ,54.820545205767814,44.16903483843806
2020-12-31 00:00:00+00:00,giannis_an34,184845.0611111111,519876.734375,13549.167708333349,0.026759687997104938,2020-12-31 ,54.820545205767814,44.16903483843806
2021-01-01 00:00:00+00:00,giannis_an34,178385.55,517893.53225806454,13799.790322580666,0.027375444633761837,2021-01-01 ,54.72055573097569,44.290074728975895
2021-01-02 00:00:00+00:00,giannis_an34,178385.55,517893.53225806454,13799.790322580666,0.027375444633761837,2021-01-02 ,54.72055573097569,44.290074728975895
2021-01-03 00:00:00+00:00,giannis_an34,178385.55,517893.53225806454,13799.790322580666,0.027375444633761837,2021-01-03 ,54.72055573097569,44.290074728975895
2021-01-04 00:00:00+00:00,giannis_an34,173846.1611111111,521538.48333333334,15092.202083333337,0.029800203184596565,2021-01-04 ,54.9310598884328,44.54267971792443
2021-01-05 00:00:00+00:00,giannis_an34,179508.0388888889,521152.37096774194,11456.825513196469,0.022477782306257542,2021-01-05 ,54.915272076623516,43.29544258499105
2021-01-06 00:00:00+00:00,giannis_an34,179508.0388888889,521152.37096774194,11456.825513196469,0.022477782306257542,2021-01-06 ,54.915272076623516,43.29544258499105
2021-01-07 00:00:00+00:00,giannis_an34,184724.10555555555,519536.546875,6961.164522058796,0.013580762482396366,2021-01-07 ,54.78370697821282,41.279865277339226
2021-01-08 00:00:00+00:00,giannis_an34,188227.95555555556,513348.9696969697,773.5873440285213,0.0015092167331123532,2021-01-08 ,54.067992842858644,39.03799600042101
2021-01-09 00:00:00+00:00,giannis_an34,179851.72222222222,505832.96875,-6742.413602941204,-0.013153994192991925,2021-01-09 ,52.899694768971685,34.122723923797494
2021-01-10 00:00:00+00:00,giannis_an34,180020.65555555557,506308.09375,-6267.288602941204,-0.012227057363097808,2021-01-10 ,52.9207451847174,34.22797600252605
2021-01-11 00:00:00+00:00,giannis_an34,168293.27777777778,488593.3870967742,-23981.99525616702,-0.046787255263956225,2021-01-11 ,51.17356067782339,28.81801915587833
2021-01-12 00:00:00+00:00,giannis_an34,167418.75555555554,486054.4516129032,-26520.93074003799,-0.051740547152880276,2021-01-12 ,51.07357120303126,28.365435217345542
2021-01-13 00:00:00+00:00,giannis_an34,167418.75555555554,486054.4516129032,-7481.427174975572,-0.015158831397121346,2021-01-13 ,51.07357120303126,33.73329123250184
2021-01-14 00:00:00+00:00,giannis_an34,167468.7111111111,486199.48387096776,-26384.07495256164,-0.05147272966210191,2021-01-14 ,51.08935901484055,28.407536048836963
2021-01-15 00:00:00+00:00,giannis_an34,170731.14444444445,480181.34375,-32402.215073529398,-0.06321352785465506,2021-01-15 ,50.89990527312914,26.944532154510053
2021-01-16 00:00:00+00:00,giannis_an34,174953.35555555555,477145.51515151514,-35438.04367201426,-0.06913613022109193,2021-01-16 ,50.79465319440059,25.8920113672245
2021-01-17 00:00:00+00:00,giannis_an34,177741.03333333333,470490.9705882353,-33937.22638146166,-0.06727860691637824,2021-01-17 ,50.44205873065993,26.128828544363753
2021-01-18 00:00:00+00:00,giannis_an34,177741.03333333333,470490.9705882353,-33937.22638146166,-0.06727860691637824,2021-01-18 ,50.44205873065993,26.128828544363753
2021-01-19 00:00:00+00:00,giannis_an34,181288.13888888888,466169.5,-37845.632352941204,-0.07508828589384386,2021-01-19 ,50.199978949584256,24.886854015366804
2021-01-20 00:00:00+00:00,giannis_an34,181288.13888888888,466169.5,-37845.632352941204,-0.07508828589384386,2021-01-20 ,50.199978949584256,24.886854015366804
2021-01-21 00:00:00+00:00,giannis_an34,180180.79444444444,463322.04285714286,-40693.08949579834,-0.08073783282225469,2021-01-21 ,49.76318282286075,23.89222187138196
2021-01-22 00:00:00+00:00,giannis_an34,180568.11666666667,464318.0142857143,-39697.1180672269,-0.07876175836607348,2021-01-22 ,50.02631301968214,24.19745289969477
2021-01-23 00:00:00+00:00,giannis_an34,176738.5388888889,467837.3088235294,-36177.823529411806,-0.07177924075517232,2021-01-23 ,50.21576676139354,25.492053468055992
2021-01-24 00:00:00+00:00,giannis_an34,180228.35,463444.32857142854,-40570.80378151266,-0.0804952097214069,2021-01-24 ,49.80528365435217,23.96589832649195
2021-01-25 00:00:00+00:00,giannis_an34,177165.85,468968.42647058825,-35046.70588235295,-0.06953502709083578,2021-01-25 ,50.23681717713925,25.76570887275024
2021-01-26 00:00:00+00:00,giannis_an34,178171.16666666666,471629.5588235294,-32385.573529411806,-0.06425516110641993,2021-01-26 ,50.46837175034207,26.712977581307232
2021-01-27 00:00:00+00:00,giannis_an34,177228.48888888888,469134.23529411765,-34880.89705882355,-0.0692060512072044,2021-01-27 ,50.32101884012209,25.84991053573308
2021-01-28 00:00:00+00:00,giannis_an34,177977.44444444444,471116.76470588235,-42323.25044563279,-0.08243075957596192,2021-01-28 ,50.45784654246921,23.63961688243343
2021-01-29 00:00:00+00:00,giannis_an34,180545.04444444444,464258.6857142857,-55618.048660714296,-0.10698314616363581,2021-01-29 ,50.01578781180928,20.09262182928113
2021-01-30 00:00:00+00:00,giannis_an34,184397.88888888888,460994.72222222225,-58882.01215277775,-0.11326148730922952,2021-01-30 ,49.71055678349647,19.13482791285128
2021-01-31 00:00:00+00:00,giannis_an34,177912.55555555556,444781.3888888889,-73112.14336917567,-0.1411721499019303,2021-01-31 ,48.289653720660986,16.49300073676455
2021-02-01 00:00:00+00:00,giannis_an34,182625.97777777776,444225.35135135136,-73668.18090671318,-0.1422458021159542,2021-02-01 ,48.13177560256815,16.45089990527313
2021-02-02 00:00:00+00:00,giannis_an34,179817.36666666667,437393.5945945946,-80499.93766346993,-0.15543723303993126,2021-02-02 ,47.821281970318914,15.461530365224712
2021-02-03 00:00:00+00:00,giannis_an34,179817.36666666667,437393.5945945946,-84144.88873873872,-0.16133975042635312,2021-02-03 ,47.821281970318914,14.977370803073361
2021-02-04 00:00:00+00:00,giannis_an34,184810.03333333333,437707.9736842105,-83444.39728353143,-0.16011516387919578,2021-02-04 ,47.8370697821282,15.061572466056205
2021-02-05 00:00:00+00:00,giannis_an34,179523.61111111112,436679.0540540541,-84473.31691368786,-0.1620894801971774,2021-02-05 ,47.52657614987896,14.872118724344805
